Code_commune_INSEE,Nom_commune,Code_postal,Libelle_acheminement,Ligne_5,coordonnees_gps,blank
32027,FLEUREY LES LAVONCOURT,70120,FLEUREY LES LAVONCOURT,,47.6952639398, 5.81680839597
32028,FOUVENT ST ANDOCHE,70600,FOUVENT ST ANDOCHE,ST ANDOCHE,47.6194548362, 5.54979434525
32029,FROTEY LES LURE,70200,FROTEY LES LURE,,47.6775063744, 6.50353320831
32030,FROTEY LES VESOUL,70000,FROTEY LES VESOUL,,47.6011380255, 6.15589374132
32031,GRANDECOURT,70120,GRANDECOURT,,47.6952639398, 5.81680839597
32032,HAUT DU THEM CHATEAU LAMBERT,70440,HAUT DU THEM CHATEAU LAMBERT,CHATEAU LAMBERT,47.8263854039, 6.71661809603
32033,HERICOURT,70400,HERICOURT,,47.6008561434, 6.6927201573
32034,JONVELLE,70500,JONVELLE,,47.8418489668, 5.8916124162
32035,LARIANS ET MUNANS,70230,LARIANS ET MUNANS,,47.4966875875, 6.24277918181
32036,LARRET,70600,LARRET,,47.6194548362, 5.54979434525
32037,LAVIGNEY,70120,LAVIGNEY,,47.6952639398, 5.81680839597
32038,LAVONCOURT,70120,LAVONCOURT,,47.6952639398, 5.81680839597
32039,LIEUCOURT,70140,LIEUCOURT,,47.3157094968, 5.59575332821
32040,LIEVANS,70240,LIEVANS,,47.6867941228, 6.30222292395
32041,LONGEVELLE,70110,LONGEVELLE,,47.5606005441, 6.44969851367
32042,LURE,70200,LURE,,47.6775063744, 6.50353320831
32043,MAGNY VERNOIS,70200,MAGNY VERNOIS,,47.6775063744, 6.50353320831
32044,MAILLEY ET CHAZELOT,70000,MAILLEY ET CHAZELOT,,47.6011380255, 6.15589374132
32045,LA MALACHERE,70190,LA MALACHERE,,47.4343544936, 6.05247846774
32046,MANTOCHE,70100,MANTOCHE,,47.4450284828, 5.5835389303
32047,MARNAY,70150,MARNAY,,47.3218065084, 5.78836351199
32048,MEMBREY,70180,MEMBREY,,47.5818626565, 5.68358406763
32049,MIGNAVILLERS,70400,MIGNAVILLERS,,47.6008561434, 6.6927201573
32050,MONTDORE,70210,MONTDORE,,47.9304958501, 6.10069195539
32051,MONTIGNY LES CHERLIEU,70500,MONTIGNY LES CHERLIEU,,47.8418489668, 5.8916124162
32052,LA ROCHE MOREY,70120,LA ROCHE MOREY,ST JULIEN,47.6952639398, 5.81680839597
32053,NEUVELLE LES CROMARY,70190,NEUVELLE LES CROMARY,,47.4343544936, 6.05247846774
32054,NOIDANS LE FERROUX,70130,NOIDANS LE FERROUX,,47.5459896831, 5.86128799053
32055,NOIRON,70100,NOIRON,,47.4450284828, 5.5835389303
32056,OIGNEY,70120,OIGNEY,,47.6952639398, 5.81680839597
32057,ORMENANS,70230,ORMENANS,,47.4966875875, 6.24277918181
32058,OUGE,70500,OUGE,,47.8418489668, 5.8916124162
32059,PONTCEY,70360,PONTCEY,,47.6495593751, 5.96829724146
32060,PONT SUR L OGNON,70110,PONT SUR L OGNON,,47.5606005441, 6.44969851367
32061,PORT SUR SAONE,70170,PORT SUR SAONE,,47.7021029356, 6.05287315631
32062,LA QUARTE,70120,LA QUARTE,,47.6952639398, 5.81680839597
32063,QUINCEY,70000,QUINCEY,,47.6011380255, 6.15589374132
32064,RAZE,70000,RAZE,,47.6011380255, 6.15589374132
32065,RIGNY,70100,RIGNY,,47.4450284828, 5.5835389303
32065,ROCHE LINOTTE ET SORANS CORDIERS,70230,ROCHE LINOTTE ET SORANS CORDIERS,,47.4966875875, 6.24277918181
32066,RONCHAMP,70250,RONCHAMP,,47.7163093328, 6.63449293574
32067,ST LOUP SUR SEMOUSE,70800,ST LOUP SUR SEMOUSE,,47.8604600248, 6.24651419219
32068,ST MARCEL,70500,ST MARCEL,,47.8418489668, 5.8916124162
32069,STE MARIE EN CHAUX,70300,STE MARIE EN CHAUX,,47.7890044544, 6.35705399626
32070,ST SAUVEUR,70300,ST SAUVEUR,,47.7890044544, 6.35705399626
32071,SORNAY,70150,SORNAY,,47.3218065084, 5.78836351199
32072,TAVEY,70400,TAVEY,,47.6008561434, 6.6927201573
32073,VAITE,70180,VAITE,,47.5818626565, 5.68358406763
32074,VANNE,70130,VANNE,,47.5459896831, 5.86128799053
32075,VAROGNE,70240,VAROGNE,,47.6867941228, 6.30222292395
32076,VAUVILLERS,70210,VAUVILLERS,,47.9304958501, 6.10069195539
32077,VAUX LE MONCELOT,70700,VAUX LE MONCELOT,,47.4220455151, 5.83192580295
32078,VELLEGUINDRY ET LEVRECEY,70000,VELLEGUINDRY ET LEVRECEY,,47.6011380255, 6.15589374132
32079,LA VERGENNE,70200,LA VERGENNE,,47.6775063744, 6.50353320831
32079,LA VILLEDIEU EN FONTENETTE,70160,LA VILLEDIEU EN FONTENETTE,,47.7821357866, 6.09657961176
32080,VILLERSEXEL,70110,VILLERSEXEL,,47.5606005441, 6.44969851367
32081,VILLERS VAUDEY,70120,VILLERS VAUDEY,,47.6952639398, 5.81680839597
32082,VITREY SUR MANCE,70500,VITREY SUR MANCE,,47.8418489668, 5.8916124162
32083,VORAY SUR L OGNON,70190,VORAY SUR L OGNON,,47.4343544936, 6.05247846774
32084,VOUGECOURT,70500,VOUGECOURT,,47.8418489668, 5.8916124162
32085,GURS,64190,GURS,,43.3303304572, -0.787383810475
32086,HAGETAUBIN,64370,HAGETAUBIN,,43.4860703804, -0.580425369823
32087,HIGUERES SOUYE,64160,HIGUERES SOUYE,,43.3830432565, -0.231977829206
32088,L HOPITAL ST BLAISE,64130,L HOPITAL ST BLAISE,,43.2026932583, -0.893255791642
32089,HOURS,64420,HOURS,,43.2727772692, -0.18517685756
32090,ILHARRE,64120,ILHARRE,,43.3050617762, -1.05477457972
32091,IROULEGUY,64220,IROULEGUY,,43.1182252068, -1.17987845599
32092,JURANCON,64110,JURANCON,,43.2679285123, -0.398459859363
32093,LABASTIDE CEZERACQ,64170,LABASTIDE CEZERACQ,,43.409488442, -0.554817302956
32094,LAGOR,64150,LAGOR,,43.3738643161, -0.656609609505
32095,LALONQUETTE,64450,LALONQUETTE,,43.4588812635, -0.341362068764
32096,LANNECAUBE,64350,LANNECAUBE,,43.4696224051, -0.1198178684
32096,LARUNS,64440,LARUNS,EAUX CHAUDES,42.9183295476, -0.395850195838
32097,LASSEUBETAT,64290,LASSEUBETAT,,43.2158139133, -0.441474336827
32098,LEMBEYE,64350,LEMBEYE,,43.4696224051, -0.1198178684
32099,LEREN,64270,LEREN,,43.4771574964, -0.961010238203
32100,LUC ARMAU,64350,LUC ARMAU,,43.4696224051, -0.1198178684
32101,LUXE SUMBERRAUTE,64120,LUXE SUMBERRAUTE,,43.3050617762, -1.05477457972
32102,MASPARRAUTE,64120,MASPARRAUTE,,43.3050617762, -1.05477457972
32103,MASPIE LALONQUERE JUILLACQ,64350,MASPIE LALONQUERE JUILLACQ,,43.4696224051, -0.1198178684
32104,MAULEON LICHARRE,64130,MAULEON SOULE,,43.2026932583, -0.893255791642
32105,MAZERES LEZONS,64110,MAZERES LEZONS,,43.2679285123, -0.398459859363
32106,MAZEROLLES,64230,MAZEROLLES,,43.3794240738, -0.449952549175
32107,MIALOS,64410,MIALOS,,43.5231887379, -0.442593033592
32108,MOMY,64350,MOMY,,43.4696224051, -0.1198178684
32109,MONASSUT AUDIRACQ,64160,MONASSUT AUDIRACQ,,43.3830432565, -0.231977829206
32110,MONT,64300,MONT,ARANCE,43.4859974267, -0.75266936644
32111,MONTORY,64470,MONTORY,,43.0978429518, -0.895873375717
32112,MOURENX,64150,MOURENX,,43.3738643161, -0.656609609505
32113,MUSCULDY,64130,MUSCULDY,,43.2026932583, -0.893255791642
32114,NAVAILLES ANGOS,64450,NAVAILLES ANGOS,,43.4588812635, -0.341362068764
32115,OGEU LES BAINS,64680,OGEU LES BAINS,,43.154142648, -0.506746806096
32116,ORAAS,64390,ORAAS,,43.4029592571, -0.922438975333
32117,ORDIARP,64130,ORDIARP,,43.2026932583, -0.893255791642
32118,ORIN,64400,ORIN,,43.1918951985, -0.642051267053
32119,ORRIULE,64390,ORRIULE,,43.4029592571, -0.922438975333
32120,ORTHEZ,64300,ORTHEZ,STE SUZANNE,43.4859974267, -0.75266936644
32121,PIETS PLASENCE MOUSTROU,64410,PIETS PLASENCE MOUSTROU,,43.5231887379, -0.442593033592
32122,PONTIACQ VIELLEPINTE,64460,PONTIACQ VIELLEPINTE,,43.3625245098, -0.0459145851164
32123,REBENACQ,64260,REBENACQ,,43.0837174382, -0.405880242828
32124,RIVEHAUTE,64190,RIVEHAUTE,,43.3303304572, -0.787383810475
32125,RONTIGNON,64110,RONTIGNON,,43.2679285123, -0.398459859363
32126,ST BOES,64300,ST BOES,,43.4859974267, -0.75266936644
32127,STE COLOME,64260,STE COLOME,,43.0837174382, -0.405880242828
32128,ST JAMMES,64160,ST JAMMES,,43.3830432565, -0.231977829206
32129,ST JEAN POUDGE,64330,ST JEAN POUDGE,,43.5418563695, -0.226283256585
32130,ST MARTIN D ARBEROUE,64640,ST MARTIN D ARBEROUE,,43.2945597226, -1.18265900805
32131,ST PIERRE D IRUBE,64990,ST PIERRE D IRUBE,,43.4632822407, -1.40781223333
32132,SARRANCE,64490,SARRANCE,,42.9480307677, -0.596909627017
32133,SAULT DE NAVAILLES,64300,SAULT DE NAVAILLES,,43.4859974267, -0.75266936644
32134,SENDETS,64320,SENDETS,,43.2929999605, -0.293556943502
32135,SERRES STE MARIE,64170,SERRES STE MARIE,,43.409488442, -0.554817302956
32136,SEVIGNACQ MEYRACQ,64260,SEVIGNACQ MEYRACQ,,43.0837174382, -0.405880242828
32138,SIMACOURBE,64350,SIMACOURBE,,43.4696224051, -0.1198178684
32139,SOUMOULOU,64420,SOUMOULOU,,43.2727772692, -0.18517685756
32140,SOURAIDE,64250,SOURAIDE,,43.3249246789, -1.42953644285
32141,TROIS VILLES,64470,TROIS VILLES,,43.0978429518, -0.895873375717
32142,UREPEL,64430,UREPEL,,43.1256104701, -1.37703506654
32143,URRUGNE,64122,URRUGNE,,43.3494929486, -1.69734552192
32144,URT,64240,URT,,43.3989779826, -1.29221963003
32145,UZAN,64370,UZAN,,43.4860703804, -0.580425369823
32146,VIELLENAVE DE NAVARRENX,64190,VIELLENAVE DE NAVARRENX,,43.3303304572, -0.787383810475
32147,VIODOS ABENSE DE BAS,64130,VIODOS ABENSE DE BAS,,43.2026932583, -0.893255791642
32148,ANGOS,65690,ANGOS,,43.1995880438, 0.138139149082
32149,ANTICHAN,65370,ANTICHAN,,42.9421578306, 0.54711750308
32150,ANTIN,65220,ANTIN,,43.3060883041, 0.336975313607
32151,ARGELES GAZOST,65400,ARGELES GAZOST,,42.9460232752, -0.163635149644
32152,ARRENS MARSOUS,65400,ARRENS MARSOUS,MARSOUS,42.9460232752, -0.163635149644
32153,ARTAGNAN,65500,ARTAGNAN,,43.3758569196, 0.0367100001924
32154,ARTIGUES,65100,ARTIGUES,,43.0733136747, -0.0281562446131
32155,ASPIN AURE,65240,ASPIN AURE,,42.8315711949, 0.385912028349
32156,ASTE,65200,ASTE,,43.0346588013, 0.142823788541
32157,ASTUGUE,65200,ASTUGUE,,43.0346588013, 0.142823788541
32158,AULON,65240,AULON,,42.8315711949, 0.385912028349
32159,AVAJAN,65240,AVAJAN,,42.8315711949, 0.385912028349
32160,AVENTIGNAN,65660,AVENTIGNAN,,43.0619103765, 0.524094993812
32161,BAGNERES DE BIGORRE,65200,BAGNERES DE BIGORRE,LA MONGIE,43.0346588013, 0.142823788541
32162,BARBAZAN DESSUS,65360,BARBAZAN DESSUS,,43.1625190004, 0.105391850437
32163,BEAUCENS,65400,BEAUCENS,,42.9460232752, -0.163635149644
32164,BERTREN,65370,BERTREN,,42.9421578306, 0.54711750308
32165,BETPOUY,65230,BETPOUY,,43.2892143486, 0.513472405936
32166,BETTES,65130,BETTES,,43.0681030312, 0.291772301589
32167,BORDERES LOURON,65590,BORDERES LOURON,,42.8710607597, 0.412551570718
32169,BORDES,65190,BORDES,,43.1910233781, 0.247081706859
32170,BRAMEVAQUE,65370,BRAMEVAQUE,,42.9421578306, 0.54711750308
32171,BURG,65190,BURG,,43.1910233781, 0.247081706859
32172,CADEAC,65240,CADEAC,,42.8315711949, 0.385912028349
32173,CAIXON,65500,CAIXON,,43.3758569196, 0.0367100001924
32174,CAMPAN,65710,CAMPAN,LA SEOUBE,42.9707906298, 0.166937174771
32175,CAMPARAN,65170,CAMPARAN,,42.7844554266, 0.249236861187
32176,CAMPISTROUS,65300,CAMPISTROUS,,43.1395973216, 0.406662032374
32177,CASTELNAU MAGNOAC,65230,CASTELNAU MAGNOAC,,43.2892143486, 0.513472405936
32178,CASTERA LOU,65350,CASTERA LOU,,43.2779016601, 0.195544066048
32180,CASTILLON,65130,CASTILLON,,43.0681030312, 0.291772301589
32181,CAZAUX FRECHET ANERAN CAMORS,65240,CAZAUX FRECHET ANERAN CAMORS,CAZAUX FRECHET,42.8315711949, 0.385912028349
32182,CHEUST,65100,CHEUST,,43.0733136747, -0.0281562446131
32183,CLARAC,65190,CLARAC,,43.1910233781, 0.247081706859
32184,ESQUIEZE SERE,65120,ESQUIEZE SERE,,42.8310164277, 0.0356881047595
32185,FERRIERES,65560,FERRIERES,,42.9975341833, -0.255768295954
32186,FONTRAILLES,65220,FONTRAILLES,,43.3060883041, 0.336975313607
32187,TALUS ST PRIX,51270,TALUS ST PRIX,,48.9022735758, 3.78172379216
32188,TILLOY ET BELLAY,51460,TILLOY ET BELLAY,,48.9905031227, 4.56158797165
32189,TREFOLS,51210,TREFOLS,,48.8662532943, 3.59451333889
32190,TROIS FONTAINES L ABBAYE,51340,TROIS FONTAINES L ABBAYE,,48.7580007478, 4.83466353894
32191,VADENAY,51400,VADENAY,,49.1183553439, 4.34139173225
32192,VANDIERES,51700,VANDIERES,,49.0741079676, 3.71485064458
32193,VASSIMONT ET CHAPELAINE,51320,VASSIMONT ET CHAPELAINE,,48.7267171427, 4.30396433776
32194,VAUCLERC,51300,VAUCLERC,,48.7342948519, 4.60628252938
32195,VENTEUIL,51480,VENTEUIL,,49.0992277183, 3.86714577675
32196,VERTUS,51130,VERTUS,,48.8827840053, 4.0351549525
32197,LA VEUVE,51520,LA VEUVE,,48.9826382604, 4.36070920817
32198,VIENNE LA VILLE,51800,VIENNE LA VILLE,,49.1199276224, 4.8358687485
32199,VILLE DOMMANGE,51390,VILLE DOMMANGE,,49.2281293671, 3.89686602113
32200,VILLERS AUX BOIS,51130,VILLERS AUX BOIS,,48.8827840053, 4.0351549525
32201,VILLERS LE SEC,51250,VILLERS LE SEC,,48.7689715005, 4.90406151708
32202,VILLERS SOUS CHATILLON,51700,VILLERS SOUS CHATILLON,,49.0741079676, 3.71485064458
32203,VINCELLES,51700,VINCELLES,,49.0741079676, 3.71485064458
32204,VOUARCES,51260,VOUARCES,,48.5866624958, 3.75739631209
32205,VRAUX,51150,VRAUX,,49.0294111773, 4.16667797153
32206,VRIGNY,51390,VRIGNY,,49.2281293671, 3.89686602113
32207,WARMERIVILLE,51110,WARMERIVILLE,,49.3507199437, 4.15914850255
32208,WITRY LES REIMS,51420,WITRY LES REIMS,,49.2697568482, 4.13175123605
32209,AGEVILLE,52340,AGEVILLE,,48.1142571752, 5.32025976914
32210,AIZANVILLE,52120,AIZANVILLE,,48.0490446156, 4.88638529419
32211,ANDILLY EN BASSIGNY,52360,ANDILLY EN BASSIGNY,,47.9125415495, 5.45916596771
32212,APREY,52250,APREY,,47.7675447812, 5.24768674453
32213,AUBEPIERRE SUR AUBE,52210,AUBEPIERRE SUR AUBE,,47.9325249173, 5.04140809229
32214,AUTREVILLE SUR LA RENNE,52330,AUTREVILLE SUR LA RENNE,,48.2048643897, 4.94792776969
32215,AUTREVILLE SUR LA RENNE,52330,AUTREVILLE SUR LA RENNE,ST MARTIN SUR LA RENNE,48.2048643897, 4.94792776969
32216,BAILLY AUX FORGES,52130,BAILLY AUX FORGES,,48.5070439267, 4.95367156302
32217,BANNES,52360,BANNES,,47.9125415495, 5.45916596771
32218,BASSONCOURT,52240,BASSONCOURT,,48.0703177579, 5.52769658592
32219,BLECOURT,52300,BLECOURT,,48.4374713855, 5.14251151909
32220,BOLOGNE,52310,BOLOGNE,,48.2108562649, 5.11797313893
32221,BOURBONNE LES BAINS,52400,BOURBONNE LES BAINS,GENRUPT,47.9435382189, 5.71676869059
32222,BOUZANCOURT,52110,BOUZANCOURT,,48.3635578917, 4.93134168199
32223,BREUVANNES EN BASSIGNY,52240,BREUVANNES EN BASSIGNY,COLOMBEY LES CHOISEUL,48.0703177579, 5.52769658592
32224,BRICON,52120,BRICON,,48.0490446156, 4.88638529419
32225,BROUSSEVAL,52130,BROUSSEVAL,,48.5070439267, 4.95367156302
32226,BUSSON,52700,BUSSON,,48.2458514312, 5.38109938015
32227,BUXIERES LES VILLIERS,52000,BUXIERES LES VILLIERS,,48.0957359337, 5.13646133401
32228,VALS DES TILLES,52160,VALS DES TILLES,VILLEMERVRY,47.7671949193, 5.06657816053
32229,CHAMPIGNY LES LANGRES,52200,CHAMPIGNY LES LANGRES,,47.8591837688, 5.27130634818
32230,CHARMES LA GRANDE,52110,CHARMES LA GRANDE,,48.3635578917, 4.93134168199
32231,CHATEAUVILLAIN,52120,CHATEAUVILLAIN,CREANCEY,48.0490446156, 4.88638529419
32232,CHAUFFOURT,52140,CHAUFFOURT,,47.9980544198, 5.51712697387
32233,CHAMARANDES CHOIGNES,52000,CHAMARANDES CHOIGNES,CHOIGNES,48.0957359337, 5.13646133401
32234,CHOILLEY DARDENAY,52190,CHOILLEY DARDENAY,,47.6848375764, 5.28767145229
32235,CHOISEUL,52240,CHOISEUL,,48.0703177579, 5.52769658592
32236,CLINCHAMP,52700,CLINCHAMP,,48.2458514312, 5.38109938015
32237,COIFFY LE BAS,52400,COIFFY LE BAS,,47.9435382189, 5.71676869059
32238,CUREL,52300,CUREL,,48.4374713855, 5.14251151909
32239,CUSEY,52190,CUSEY,PERCEY SOUS MONTORMENTIER,47.6848375764, 5.28767145229
32240,DAILLECOURT,52240,DAILLECOURT,,48.0703177579, 5.52769658592
32241,DINTEVILLE,52120,DINTEVILLE,,48.0490446156, 4.88638529419
32242,DOMMARTIN LE FRANC,52110,DOMMARTIN LE FRANC,,48.3635578917, 4.93134168199
32243,DONCOURT SUR MEUSE,52150,DONCOURT SUR MEUSE,,48.1917177947, 5.60510608882
32244,DOULEVANT LE PETIT,52130,DOULEVANT LE PETIT,,48.5070439267, 4.95367156302
32245,ECLARON BRAUCOURT STE LIVIERE,52290,ECLARON BRAUCOURT STE LIVIERE,BRAUCOURT,48.5761520145, 4.85527369999
32246,EPIZON,52230,EPIZON,,48.4233848371, 5.31749003055
32247,LE VAL D ESNOMS,52190,LE VAL D ESNOMS,CHATOILLENOT,47.6848375764, 5.28767145229
32248,LE VAL D ESNOMS,52190,LE VAL D ESNOMS,ESNOMS AU VAL,47.6848375764, 5.28767145229
32249,EURVILLE BIENVILLE,52410,EURVILLE BIENVILLE,,48.5892998637, 5.03091312346
32250,FAYL BILLOT,52500,FAYL BILLOT,BRONCOURT,47.7590950974, 5.58361312095
32251,FRAMPAS,52220,FRAMPAS,,48.4589686366, 4.78360005929
32252,FRECOURT,52360,FRECOURT,,47.9125415495, 5.45916596771
32253,GENEVRIERES,52500,GENEVRIERES,,47.7590950974, 5.58361312095
32254,LA GENEVROYE,52320,LA GENEVROYE,,48.287832359, 5.09541662675
32255,GILLANCOURT,52330,GILLANCOURT,,48.2048643897, 4.94792776969
32256,GRENANT,52500,GRENANT,,47.7590950974, 5.58361312095
32257,GUINDRECOURT AUX ORMES,52300,GUINDRECOURT AUX ORMES,,48.4374713855, 5.14251151909
32258,HALLIGNICOURT,52100,HALLIGNICOURT,,48.6465589409, 4.91218675887
32260,LAMANCINE,52310,LAMANCINE,,48.2108562649, 5.11797313893
32261,BAYARD SUR MARNE,52170,BAYARD SUR MARNE,GOURZON,48.5434791123, 5.11650934546
32262,LANEUVILLE A REMY,52220,LANEUVILLE A REMY,,48.4589686366, 4.78360005929
32263,LATRECEY ORMOY SUR AUBE,52120,LATRECEY ORMOY SUR AUBE,,48.0490446156, 4.88638529419
32264,LAVILLENEUVE AU ROI,52330,LAVILLENEUVE AU ROI,,48.2048643897, 4.94792776969
32265,LEUCHEY,52190,LEUCHEY,,47.6848375764, 5.28767145229
32266,LES LOGES,52500,LES LOGES,,47.7590950974, 5.58361312095
32267,LONGEAU PERCEY,52250,LONGEAU PERCEY,,47.7675447812, 5.24768674453
32268,LONGEAU PERCEY,52250,LONGEAU PERCEY,LONGEAU,47.7675447812, 5.24768674453
32269,LONGEAU PERCEY,52250,LONGEAU PERCEY,PERCEY LE PAUTEL,47.7675447812, 5.24768674453
32270,LOUVIERES,52800,LOUVIERES,,48.0321546961, 5.30922833367
32271,LUZY SUR MARNE,52000,LUZY SUR MARNE,,48.0957359337, 5.13646133401
32272,MAIZIERES SUR AMANCE,52500,MAIZIERES SUR AMANCE,,47.7590950974, 5.58361312095
32273,MERREY,52240,MERREY,,48.0703177579, 5.52769658592
32274,MERTRUD,52110,MERTRUD,,48.3635578917, 4.93134168199
32275,MEURES,52310,MEURES,,48.2108562649, 5.11797313893
32276,MIRBEL,52320,MIRBEL,,48.287832359, 5.09541662675
32277,VAL DE MEUSE,52140,VAL DE MEUSE,,47.9980544198, 5.51712697387
32278,VAL DE MEUSE,52140,VAL DE MEUSE,EPINANT,47.9980544198, 5.51712697387
32279,MORANCOURT,52110,MORANCOURT,,48.3635578917, 4.93134168199
32280,MUSSEY SUR MARNE,52300,MUSSEY SUR MARNE,,48.4374713855, 5.14251151909
32281,NOGENT,52800,NOGENT,,48.0321546961, 5.30922833367
32282,NOGENT,52800,NOGENT,DONNEMARIE,48.0321546961, 5.30922833367
32283,NONCOURT SUR LE RONGEANT,52230,NONCOURT SUR LE RONGEANT,,48.4233848371, 5.31749003055
32284,NOYERS,52240,NOYERS,,48.0703177579, 5.52769658592
32285,PREZ SOUS LAFAUCHE,52700,PREZ SOUS LAFAUCHE,,48.2458514312, 5.38109938015
32286,RIVES DERVOISES,52220,RIVES DERVOISES,DROYES,48.4589686366, 4.78360005929
32287,RIVES DERVOISES,52220,RIVES DERVOISES,PUELLEMONTIER,48.4589686366, 4.78360005929
32288,ST GERMAIN SUR VIENNE,37500,ST GERMAIN SUR VIENNE,,47.1545916278, 0.232944754447
32289,STE MAURE DE TOURAINE,37800,STE MAURE DE TOURAINE,,47.0900297502, 0.599517537831
32290,ST REGLE,37530,ST REGLE,,47.4512966922, 1.02080804038
32291,SORIGNY,37250,SORIGNY,,47.2559000067, 0.703996574131
32292,TAUXIGNY,37310,TAUXIGNY,,47.2139042851, 0.930506267461
32293,TAVANT,37220,TAVANT,,47.1270963382, 0.442126632207
32294,THILOUZE,37260,THILOUZE,,47.2480422288, 0.614098703872
32295,TOURNON ST PIERRE,37290,TOURNON ST PIERRE,,46.8377885958, 0.932244721913
32296,TOURS,37000,TOURS,,47.3979724257, 0.696297496341
32297,VILLEPERDUE,37260,VILLEPERDUE,,47.2480422288, 0.614098703872
32298,VILLIERS AU BOUIN,37330,VILLIERS AU BOUIN,,47.5287774633, 0.309799495335
32299,VOU,37240,VOU,,47.0872275791, 0.799532222561
32300,ALLEMOND,38114,ALLEMOND,,45.1681255777, 6.0656743192
32301,ANJOU,38150,ANJOU,,45.365722983, 4.86829817735
32302,ANNOISIN CHATELANS,38460,ANNOISIN CHATELANS,,45.7153023241, 5.2700142747
32303,ARTAS,38440,ARTAS,,45.4922410559, 5.13495115035
32304,BARRAUX,38530,BARRAUX,,45.4375526666, 5.98907840878
32305,BIOL,38690,BIOL,,45.4430244705, 5.40174143466
32306,BIZONNES,38690,BIZONNES,,45.4430244705, 5.40174143466
32307,BONNEFAMILLE,38090,BONNEFAMILLE,,45.595478316, 5.15236035491
32308,LE BOURG D OISANS,38520,LE BOURG D OISANS,,44.9681265011, 6.1573562304
32309,BRANGUES,38510,BRANGUES,,45.7026691916, 5.45358290741
32310,CHALON,38122,CHALON,,45.4359368128, 4.99798252687
32311,CHAMAGNIEU,38460,CHAMAGNIEU,,45.7153023241, 5.2700142747
32312,CHAMPAGNIER,38800,CHAMPAGNIER,,45.1176440456, 5.71273169882
32313,CHARETTE,38390,CHARETTE,,45.8230922038, 5.37490015594
32314,CHARVIEU CHAVAGNEUX,38230,CHARVIEU CHAVAGNEUX,,45.7461483574, 5.17160988161
32315,CHARVIEU CHAVAGNEUX,38230,CHARVIEU CHAVAGNEUX,CHAVAGNEUX,45.7461483574, 5.17160988161
32316,CHATENAY,38980,CHATENAY,,45.3053476338, 5.21305858038
32317,CHATONNAY,38440,CHATONNAY,,45.4922410559, 5.13495115035
32318,CHICHILIANNE,38930,CHICHILIANNE,,44.7970572886, 5.60384382707
32319,CHIMILIN,38490,CHIMILIN,,45.5535362276, 5.57026096515
32320,CHONAS L AMBALLAN,38121,CHONAS L AMBALLAN,,45.4752927217, 4.83249057524
32321,CHUZELLES,38200,CHUZELLES,,45.5475448288, 4.90630608526
32322,CLONAS SUR VAREZE,38550,CLONAS SUR VAREZE,,45.3884978642, 4.79761924958
32323,COUR ET BUIS,38122,COUR ET BUIS,,45.4359368128, 4.99798252687
32324,CREYS MEPIEU,38510,CREYS MEPIEU,MEPIEU,45.7026691916, 5.45358290741
32325,CROLLES,38920,CROLLES,,45.2821420826, 5.88908300611
32326,ECLOSE BADINIERES,38300,ECLOSE BADINIERES,,45.5640393391, 5.29545357844
32327,ECLOSE BADINIERES,38300,ECLOSE BADINIERES,BADINIERES,45.5640393391, 5.29545357844
32328,LA FORTERESSE,38590,LA FORTERESSE,,45.3269585534, 5.36350054141
32329,LE FRENEY D OISANS,38142,LE FRENEY D OISANS,,45.0896138023, 6.16821943755
32330,FRONTONAS,38290,FRONTONAS,GONAS,45.6634032734, 5.1509887973
32331,GIERES,38610,GIERES,,45.1794754259, 5.79803477823
32332,GONCELIN,38570,GONCELIN,,45.3269943353, 6.00916897234
32333,GRANIEU,38490,GRANIEU,,45.5535362276, 5.57026096515
32334,GRENAY,38540,GRENAY,,45.6158247621, 5.03787664057
32335,HEYRIEUX,38540,HEYRIEUX,,45.6158247621, 5.03787664057
32336,L ISLE D ABEAU,38080,L ISLE D ABEAU,,45.6169539729, 5.22284898383
32337,LAFFREY,38220,LAFFREY,,45.0661676194, 5.84675560183
32338,LALLEY,38930,LALLEY,,44.7970572886, 5.60384382707
32339,LAVARS,38710,LAVARS,,44.7990424398, 5.76552735745
32340,LIVET ET GAVET,38220,LIVET ET GAVET,,45.0661676194, 5.84675560183
32341,LIVET ET GAVET,38220,LIVET ET GAVET,RIOUPEROUX,45.0661676194, 5.84675560183
32342,LUMBIN,38660,LUMBIN,,45.3559962424, 5.91818408671
32343,MERLAS,38620,MERLAS,,45.4612301331, 5.6299128185
32344,MEYSSIEZ,38440,MEYSSIEZ,,45.4922410559, 5.13495115035
32345,MIZOEN,38142,MIZOEN,,45.0896138023, 6.16821943755
32346,MOIDIEU DETOURBE,38440,MOIDIEU DETOURBE,,45.4922410559, 5.13495115035
32347,MOIRANS,38430,MOIRANS,,45.3230969594, 5.56811777038
32348,MONTBONNOT ST MARTIN,38330,MONTBONNOT ST MARTIN,,45.246730874, 5.82653141673
32349,MONT DE LANS,38860,MONT DE LANS,,44.994660373, 6.12322203081
32350,MONTEYNARD,38770,MONTEYNARD,,44.9592629252, 5.7197167385
32351,MORAS,38460,MORAS,,45.7153023241, 5.2700142747
32352,MORETTE,38210,MORETTE,,45.270292441, 5.50879408313
32353,LA MURETTE,38140,LA MURETTE,,45.3572541571, 5.48017908305
32354,MURIANETTE,38420,MURIANETTE,,45.1842766535, 5.88281738166
